videoTime;deviceName;eyeResolution;fov;targetFramerate;freezeTime;videoStartDelay;bufferingCount;networkLatency;videoResolution;videoLength;videoFrameRate;videoFrameCount;videoFinalFrame;deviceModel;freezes
82.88;;0x0;60;-1;0,0;0,06;4;1710,1;640x360;108,48;25,00;2712;2072;G3 3500 (Dell Inc.);""
83.88;;0x0;60;-1;0,0;0,06;4;1710,1;640x360;108,48;25,00;2712;2097;G3 3500 (Dell Inc.);""
84.88;;0x0;60;-1;0,0;0,06;4;1710,1;640x360;108,48;25,00;2712;2122;G3 3500 (Dell Inc.);""
85.88;;0x0;60;-1;0,0;0,06;4;1710,1;640x360;108,48;25,00;2712;2147;G3 3500 (Dell Inc.);""
86.88;;0x0;60;-1;0,0;0,06;4;1710,1;640x360;108,48;25,00;2712;2172;G3 3500 (Dell Inc.);""
87.88;;0x0;60;-1;0,0;0,06;4;1710,1;640x360;108,48;25,00;2712;2197;G3 3500 (Dell Inc.);""
88.88;;0x0;60;-1;0,0;0,06;4;1710,1;640x360;108,48;25,00;2712;2222;G3 3500 (Dell Inc.);""
89.88;;0x0;60;-1;0,0;0,06;4;1710,1;640x360;108,48;25,00;2712;2247;G3 3500 (Dell Inc.);""
90.88;;0x0;60;-1;0,0;0,06;4;1710,1;640x360;108,48;25,00;2712;2272;G3 3500 (Dell Inc.);""
91.68;;0x0;60;-1;0,2;0,06;4;1710,1;640x360;108,48;25,00;2712;2292;G3 3500 (Dell Inc.);""
91.68;;0x0;60;-1;1,2;0,06;4;1710,1;640x360;108,48;25,00;2712;2292;G3 3500 (Dell Inc.);""
91.68;;0x0;60;-1;2,2;0,06;4;1710,1;640x360;108,48;25,00;2712;2292;G3 3500 (Dell Inc.);""
91.88;;0x0;60;-1;0,0;0,06;4;1710,1;640x360;108,48;25,00;2712;2297;G3 3500 (Dell Inc.);"[91,68-94,73:3,05s]"
92.88;;0x0;60;-1;0,0;0,06;4;1710,1;640x360;108,48;25,00;2712;2322;G3 3500 (Dell Inc.);""
93.88;;0x0;60;-1;0,0;0,06;4;1710,1;640x360;108,48;25,00;2712;2347;G3 3500 (Dell Inc.);""
94.88;;0x0;60;-1;0,0;0,06;4;1710,1;640x360;108,48;25,00;2712;2372;G3 3500 (Dell Inc.);""
95.88;;0x0;60;-1;0,0;0,06;4;1710,1;640x360;108,48;25,00;2712;2397;G3 3500 (Dell Inc.);""
96.88;;0x0;60;-1;0,0;0,06;4;1710,1;640x360;108,48;25,00;2712;2422;G3 3500 (Dell Inc.);""
97.88;;0x0;60;-1;0,0;0,06;4;1710,1;640x360;108,48;25,00;2712;2447;G3 3500 (Dell Inc.);""
98.76;;0x0;60;-1;0,1;0,06;4;1710,1;640x360;108,48;25,00;2712;2469;G3 3500 (Dell Inc.);""
98.76;;0x0;60;-1;1,1;0,06;4;1710,1;640x360;108,48;25,00;2712;2469;G3 3500 (Dell Inc.);""
98.76;;0x0;60;-1;2,1;0,06;4;1710,1;640x360;108,48;25,00;2712;2469;G3 3500 (Dell Inc.);""
98.76;;0x0;60;-1;3,1;0,06;4;1710,1;640x360;108,48;25,00;2712;2469;G3 3500 (Dell Inc.);""
98.92;;0x0;60;-1;0,0;0,06;4;1710,1;640x360;108,48;25,00;2712;2473;G3 3500 (Dell Inc.);"[98,76-102,75:3,99s]"
99.92;;0x0;60;-1;0,0;0,06;4;1710,1;640x360;108,48;25,00;2712;2498;G3 3500 (Dell Inc.);""
100.92;;0x0;60;-1;0,0;0,06;4;1710,1;640x360;108,48;25,00;2712;2523;G3 3500 (Dell Inc.);""
101.92;;0x0;60;-1;0,0;0,06;4;1710,1;640x360;108,48;25,00;2712;2548;G3 3500 (Dell Inc.);""
102.92;;0x0;60;-1;0,0;0,06;4;1710,1;640x360;108,48;25,00;2712;2573;G3 3500 (Dell Inc.);""
103.92;;0x0;60;-1;0,0;0,06;4;1710,1;640x360;108,48;25,00;2712;2598;G3 3500 (Dell Inc.);""
104.92;;0x0;60;-1;0,0;0,06;4;1710,1;640x360;108,48;25,00;2712;2623;G3 3500 (Dell Inc.);""
105.92;;0x0;60;-1;0,0;0,06;4;1710,1;640x360;108,48;25,00;2712;2648;G3 3500 (Dell Inc.);""
106.92;;0x0;60;-1;0,0;0,06;4;1710,1;640x360;108,48;25,00;2712;2673;G3 3500 (Dell Inc.);""
107.92;;0x0;60;-1;0,0;0,06;4;1710,1;640x360;108,48;25,00;2712;2698;G3 3500 (Dell Inc.);""
