videoTime;deviceName;eyeResolution;fov;targetFramerate;freezeTime;videoStartDelay;bufferingCount;networkLatency;videoResolution;videoLength;videoFrameRate;videoFrameCount;videoFinalFrame;deviceModel;freezes
0.88;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;22;G3 3500 (Dell Inc.);""
1.88;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;47;G3 3500 (Dell Inc.);""
2.88;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;72;G3 3500 (Dell Inc.);""
3.88;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;97;G3 3500 (Dell Inc.);""
4.88;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;122;G3 3500 (Dell Inc.);""
5.88;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;147;G3 3500 (Dell Inc.);""
6.88;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;172;G3 3500 (Dell Inc.);""
7.88;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;197;G3 3500 (Dell Inc.);""
8.88;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;222;G3 3500 (Dell Inc.);""
9.88;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;247;G3 3500 (Dell Inc.);""
10.88;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;272;G3 3500 (Dell Inc.);""
11.12;;0x0;60;-1;0,8;0.09;1;1966,8 ;640x360;108.52;25.00;2713;278;G3 3500 (Dell Inc.);""
11.12;;0x0;60;-1;1,8;0.09;1;1966,8 ;640x360;108.52;25.00;2713;278;G3 3500 (Dell Inc.);""
11.12;;0x0;60;-1;2,8;0.09;1;1966,8 ;640x360;108.52;25.00;2713;278;G3 3500 (Dell Inc.);""
11.24;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;281;G3 3500 (Dell Inc.);"[11,12-14,79:3,67s]"
12.24;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;306;G3 3500 (Dell Inc.);""
13.24;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;331;G3 3500 (Dell Inc.);""
14.24;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;356;G3 3500 (Dell Inc.);""
15.24;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;381;G3 3500 (Dell Inc.);""
16.24;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;406;G3 3500 (Dell Inc.);""
17.24;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;431;G3 3500 (Dell Inc.);""
18.24;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;456;G3 3500 (Dell Inc.);""
19.24;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;481;G3 3500 (Dell Inc.);""
20.24;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;506;G3 3500 (Dell Inc.);""
21.24;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;531;G3 3500 (Dell Inc.);""
21.80;;0x0;60;-1;0,5;0.09;1;1966,8 ;640x360;108.52;25.00;2713;545;G3 3500 (Dell Inc.);""
21.80;;0x0;60;-1;1,5;0.09;1;1966,8 ;640x360;108.52;25.00;2713;545;G3 3500 (Dell Inc.);""
21.80;;0x0;60;-1;2,5;0.09;1;1966,8 ;640x360;108.52;25.00;2713;545;G3 3500 (Dell Inc.);""
22.76;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;569;G3 3500 (Dell Inc.);"[21,80-24,32:2,52s]"
23.76;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;594;G3 3500 (Dell Inc.);""
24.76;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;619;G3 3500 (Dell Inc.);""
25.76;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;644;G3 3500 (Dell Inc.);""
26.76;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;669;G3 3500 (Dell Inc.);""
27.76;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;694;G3 3500 (Dell Inc.);""
28.76;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;719;G3 3500 (Dell Inc.);""
29.76;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;744;G3 3500 (Dell Inc.);""
30.76;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;769;G3 3500 (Dell Inc.);""
31.56;;0x0;60;-1;0,2;0.09;1;1966,8 ;640x360;108.52;25.00;2713;789;G3 3500 (Dell Inc.);""
31.56;;0x0;60;-1;1,2;0.09;1;1966,8 ;640x360;108.52;25.00;2713;789;G3 3500 (Dell Inc.);""
31.56;;0x0;60;-1;2,2;0.09;1;1966,8 ;640x360;108.52;25.00;2713;789;G3 3500 (Dell Inc.);""
31.88;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;797;G3 3500 (Dell Inc.);"[31,56-34,48:2,92s]"
32.88;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;822;G3 3500 (Dell Inc.);""
33.88;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;847;G3 3500 (Dell Inc.);""
34.88;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;872;G3 3500 (Dell Inc.);""
35.88;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;897;G3 3500 (Dell Inc.);""
36.88;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;922;G3 3500 (Dell Inc.);""
37.88;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;947;G3 3500 (Dell Inc.);""
38.88;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;972;G3 3500 (Dell Inc.);""
39.88;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;997;G3 3500 (Dell Inc.);""
40.88;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1022;G3 3500 (Dell Inc.);""
41.88;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1047;G3 3500 (Dell Inc.);""
42.88;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1072;G3 3500 (Dell Inc.);""
42.92;;0x0;60;-1;1,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1073;G3 3500 (Dell Inc.);""
42.92;;0x0;60;-1;2,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1073;G3 3500 (Dell Inc.);""
42.92;;0x0;60;-1;3,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1073;G3 3500 (Dell Inc.);""
43.64;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1091;G3 3500 (Dell Inc.);"[42,92-46,21:3,29s]"
44.64;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1116;G3 3500 (Dell Inc.);""
45.60;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1140;G3 3500 (Dell Inc.);""
46.64;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1166;G3 3500 (Dell Inc.);""
47.60;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1190;G3 3500 (Dell Inc.);""
48.64;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1216;G3 3500 (Dell Inc.);""
49.60;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1240;G3 3500 (Dell Inc.);""
50.60;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1265;G3 3500 (Dell Inc.);""
51.48;;0x0;60;-1;0,2;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1287;G3 3500 (Dell Inc.);""
51.48;;0x0;60;-1;1,2;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1287;G3 3500 (Dell Inc.);""
51.48;;0x0;60;-1;2,2;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1287;G3 3500 (Dell Inc.);""
51.48;;0x0;60;-1;3,2;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1287;G3 3500 (Dell Inc.);""
51.84;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1296;G3 3500 (Dell Inc.);"[51,48-55,28:3,80s]"
52.84;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1321;G3 3500 (Dell Inc.);""
53.84;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1346;G3 3500 (Dell Inc.);""
54.84;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1371;G3 3500 (Dell Inc.);""
55.84;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1396;G3 3500 (Dell Inc.);""
56.84;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1421;G3 3500 (Dell Inc.);""
57.84;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1446;G3 3500 (Dell Inc.);""
58.84;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1471;G3 3500 (Dell Inc.);""
59.84;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1496;G3 3500 (Dell Inc.);""
59.88;;0x0;60;-1;1,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1497;G3 3500 (Dell Inc.);""
59.88;;0x0;60;-1;2,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1497;G3 3500 (Dell Inc.);""
60.84;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1521;G3 3500 (Dell Inc.);"[59,88-61,95:2,07s]"
61.84;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1546;G3 3500 (Dell Inc.);""
62.84;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1571;G3 3500 (Dell Inc.);""
63.84;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1596;G3 3500 (Dell Inc.);""
64.84;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1621;G3 3500 (Dell Inc.);""
65.84;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1646;G3 3500 (Dell Inc.);""
66.84;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1671;G3 3500 (Dell Inc.);""
67.84;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1696;G3 3500 (Dell Inc.);""
68.84;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1721;G3 3500 (Dell Inc.);""
69.84;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1746;G3 3500 (Dell Inc.);""
70.84;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1771;G3 3500 (Dell Inc.);""
71.84;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1796;G3 3500 (Dell Inc.);""
72.72;;0x0;60;-1;0,1;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1818;G3 3500 (Dell Inc.);""
72.72;;0x0;60;-1;1,1;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1818;G3 3500 (Dell Inc.);""
72.72;;0x0;60;-1;2,1;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1818;G3 3500 (Dell Inc.);""
72.72;;0x0;60;-1;3,1;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1818;G3 3500 (Dell Inc.);""
73.00;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1825;G3 3500 (Dell Inc.);"[72,72-76,59:3,87s]"
74.00;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1850;G3 3500 (Dell Inc.);""
75.00;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1875;G3 3500 (Dell Inc.);""
76.00;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1900;G3 3500 (Dell Inc.);""
77.00;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1925;G3 3500 (Dell Inc.);""
78.00;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1950;G3 3500 (Dell Inc.);""
78.60;;0x0;60;-1;0,4;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1965;G3 3500 (Dell Inc.);""
78.60;;0x0;60;-1;1,4;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1965;G3 3500 (Dell Inc.);""
78.60;;0x0;60;-1;2,4;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1965;G3 3500 (Dell Inc.);""
79.16;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;1979;G3 3500 (Dell Inc.);"[78,60-81,48:2,88s]"
80.16;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;2004;G3 3500 (Dell Inc.);""
81.16;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;2029;G3 3500 (Dell Inc.);""
82.16;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;2054;G3 3500 (Dell Inc.);""
83.16;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;2079;G3 3500 (Dell Inc.);""
84.16;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;2104;G3 3500 (Dell Inc.);""
85.16;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;2129;G3 3500 (Dell Inc.);""
86.16;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;2154;G3 3500 (Dell Inc.);""
86.36;;0x0;60;-1;0,8;0.09;1;1966,8 ;640x360;108.52;25.00;2713;2159;G3 3500 (Dell Inc.);""
86.36;;0x0;60;-1;1,8;0.09;1;1966,8 ;640x360;108.52;25.00;2713;2159;G3 3500 (Dell Inc.);""
86.36;;0x0;60;-1;2,8;0.09;1;1966,8 ;640x360;108.52;25.00;2713;2159;G3 3500 (Dell Inc.);""
86.88;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;2172;G3 3500 (Dell Inc.);"[86,36-89,68:3,32s]"
87.88;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;2197;G3 3500 (Dell Inc.);""
88.88;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;2222;G3 3500 (Dell Inc.);""
89.88;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;2247;G3 3500 (Dell Inc.);""
90.88;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;2272;G3 3500 (Dell Inc.);""
91.88;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;2297;G3 3500 (Dell Inc.);""
92.88;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;2322;G3 3500 (Dell Inc.);""
93.88;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;2347;G3 3500 (Dell Inc.);""
94.08;;0x0;60;-1;0,8;0.09;1;1966,8 ;640x360;108.52;25.00;2713;2352;G3 3500 (Dell Inc.);""
94.08;;0x0;60;-1;1,8;0.09;1;1966,8 ;640x360;108.52;25.00;2713;2352;G3 3500 (Dell Inc.);""
94.08;;0x0;60;-1;2,8;0.09;1;1966,8 ;640x360;108.52;25.00;2713;2352;G3 3500 (Dell Inc.);""
94.20;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;2355;G3 3500 (Dell Inc.);"[94,08-97,78:3,70s]"
95.20;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;2380;G3 3500 (Dell Inc.);""
96.20;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;2405;G3 3500 (Dell Inc.);""
97.20;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;2430;G3 3500 (Dell Inc.);""
98.20;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;2455;G3 3500 (Dell Inc.);""
99.20;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;2480;G3 3500 (Dell Inc.);""
100.20;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;2505;G3 3500 (Dell Inc.);""
101.20;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;2530;G3 3500 (Dell Inc.);""
102.20;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;2555;G3 3500 (Dell Inc.);""
103.20;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;2580;G3 3500 (Dell Inc.);""
104.20;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;2605;G3 3500 (Dell Inc.);""
104.84;;0x0;60;-1;0,4;0.09;1;1966,8 ;640x360;108.52;25.00;2713;2621;G3 3500 (Dell Inc.);""
104.84;;0x0;60;-1;1,4;0.09;1;1966,8 ;640x360;108.52;25.00;2713;2621;G3 3500 (Dell Inc.);""
104.84;;0x0;60;-1;2,4;0.09;1;1966,8 ;640x360;108.52;25.00;2713;2621;G3 3500 (Dell Inc.);""
105.28;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;2632;G3 3500 (Dell Inc.);"[104,84-107,79:2,95s]"
106.28;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;2657;G3 3500 (Dell Inc.);""
107.28;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;2682;G3 3500 (Dell Inc.);""
108.28;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.52;25.00;2713;2707;G3 3500 (Dell Inc.);""
108.44;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.48;25.00;2712;2711;G3 3500 (Dell Inc.);""
108.44;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.48;25.00;2712;2711;G3 3500 (Dell Inc.);""
108.44;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.48;25.00;2712;2711;G3 3500 (Dell Inc.);""
108.44;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.48;25.00;2712;2711;G3 3500 (Dell Inc.);""
108.44;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.48;25.00;2712;2711;G3 3500 (Dell Inc.);""
108.44;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.48;25.00;2712;2711;G3 3500 (Dell Inc.);""
108.44;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.48;25.00;2712;2711;G3 3500 (Dell Inc.);""
108.44;;0x0;60;-1;0,0;0.09;1;1966,8 ;640x360;108.48;25.00;2712;2711;G3 3500 (Dell Inc.);""
108.44;;0x0;60;-1;0,1;0.09;1;1966,8 ;640x360;108.48;25.00;2712;2711;G3 3500 (Dell Inc.);""
108.44;;0x0;60;-1;1,0;0.09;1;1966,8 ;640x360;108.48;25.00;2712;2711;G3 3500 (Dell Inc.);""
108.44;;0x0;60;-1;2,0;0.09;1;1966,8 ;640x360;108.48;25.00;2712;2711;G3 3500 (Dell Inc.);""
108.44;;0x0;60;-1;3,0;0.09;1;1966,8 ;640x360;108.48;25.00;2712;2711;G3 3500 (Dell Inc.);""
0.88;;0x0;60;-1;0,0;0.09;2;1966,8 ;640x360;108.48;25.00;2712;22;G3 3500 (Dell Inc.);"[108,44-111,58:3,14s]"
1.88;;0x0;60;-1;0,0;0.09;2;1966,8 ;640x360;108.48;25.00;2712;47;G3 3500 (Dell Inc.);""
2.88;;0x0;60;-1;0,0;0.09;2;1966,8 ;640x360;108.48;25.00;2712;72;G3 3500 (Dell Inc.);""
3.88;;0x0;60;-1;0,0;0.09;2;1966,8 ;640x360;108.48;25.00;2712;97;G3 3500 (Dell Inc.);""
4.88;;0x0;60;-1;0,0;0.09;2;1966,8 ;640x360;108.48;25.00;2712;122;G3 3500 (Dell Inc.);""
5.88;;0x0;60;-1;0,0;0.09;2;1966,8 ;640x360;108.48;25.00;2712;147;G3 3500 (Dell Inc.);""
6.88;;0x0;60;-1;0,0;0.09;2;1966,8 ;640x360;108.48;25.00;2712;172;G3 3500 (Dell Inc.);""
7.88;;0x0;60;-1;0,0;0.09;2;1966,8 ;640x360;108.48;25.00;2712;197;G3 3500 (Dell Inc.);""
8.88;;0x0;60;-1;0,0;0.09;2;1966,8 ;640x360;108.48;25.00;2712;222;G3 3500 (Dell Inc.);""
9.88;;0x0;60;-1;0,0;0.09;2;1966,8 ;640x360;108.48;25.00;2712;247;G3 3500 (Dell Inc.);""
10.88;;0x0;60;-1;0,0;0.09;2;1966,8 ;640x360;108.48;25.00;2712;272;G3 3500 (Dell Inc.);""
11.88;;0x0;60;-1;0,0;0.09;2;1966,8 ;640x360;108.48;25.00;2712;297;G3 3500 (Dell Inc.);""
12.88;;0x0;60;-1;0,0;0.09;2;1966,8 ;640x360;108.48;25.00;2712;322;G3 3500 (Dell Inc.);""
13.88;;0x0;60;-1;0,0;0.09;2;1966,8 ;640x360;108.48;25.00;2712;347;G3 3500 (Dell Inc.);""
14.08;;0x0;60;-1;0,8;0.09;2;1966,8 ;640x360;108.48;25.00;2712;352;G3 3500 (Dell Inc.);""
14.08;;0x0;60;-1;1,8;0.09;2;1966,8 ;640x360;108.48;25.00;2712;352;G3 3500 (Dell Inc.);""
14.08;;0x0;60;-1;2,8;0.09;2;1966,8 ;640x360;108.48;25.00;2712;352;G3 3500 (Dell Inc.);""
14.76;;0x0;60;-1;0,0;0.09;2;1966,8 ;640x360;108.48;25.00;2712;369;G3 3500 (Dell Inc.);"[14,08-17,19:3,11s]"
15.80;;0x0;60;-1;0,0;0.09;2;1966,8 ;640x360;108.48;25.00;2712;395;G3 3500 (Dell Inc.);""
16.80;;0x0;60;-1;0,0;0.09;2;1966,8 ;640x360;108.48;25.00;2712;420;G3 3500 (Dell Inc.);""
17.80;;0x0;60;-1;0,0;0.09;2;1966,8 ;640x360;108.48;25.00;2712;445;G3 3500 (Dell Inc.);""
18.80;;0x0;60;-1;0,0;0.09;2;1966,8 ;640x360;108.48;25.00;2712;470;G3 3500 (Dell Inc.);""
19.80;;0x0;60;-1;0,0;0.09;2;1966,8 ;640x360;108.48;25.00;2712;495;G3 3500 (Dell Inc.);""
20.80;;0x0;60;-1;0,0;0.09;2;1966,8 ;640x360;108.48;25.00;2712;520;G3 3500 (Dell Inc.);""
21.80;;0x0;60;-1;0,0;0.09;2;1966,8 ;640x360;108.48;25.00;2712;545;G3 3500 (Dell Inc.);""
22.80;;0x0;60;-1;0,0;0.09;2;1966,8 ;640x360;108.48;25.00;2712;570;G3 3500 (Dell Inc.);""
23.80;;0x0;60;-1;0,0;0.09;2;1966,8 ;640x360;108.48;25.00;2712;595;G3 3500 (Dell Inc.);""
24.80;;0x0;60;-1;0,0;0.09;2;1966,8 ;640x360;108.48;25.00;2712;620;G3 3500 (Dell Inc.);""
25.80;;0x0;60;-1;0,0;0.09;2;1966,8 ;640x360;108.48;25.00;2712;645;G3 3500 (Dell Inc.);""
26.80;;0x0;60;-1;0,0;0.09;2;1966,8 ;640x360;108.48;25.00;2712;670;G3 3500 (Dell Inc.);""
27.80;;0x0;60;-1;0,0;0.09;2;1966,8 ;640x360;108.48;25.00;2712;695;G3 3500 (Dell Inc.);""
27.96;;0x0;60;-1;0,8;0.09;2;1966,8 ;640x360;108.48;25.00;2712;699;G3 3500 (Dell Inc.);""
27.96;;0x0;60;-1;1,8;0.09;2;1966,8 ;640x360;108.48;25.00;2712;699;G3 3500 (Dell Inc.);""
27.96;;0x0;60;-1;2,8;0.09;2;1966,8 ;640x360;108.48;25.00;2712;699;G3 3500 (Dell Inc.);""
28.12;;0x0;60;-1;0,0;0.09;2;1966,8 ;640x360;108.48;25.00;2712;703;G3 3500 (Dell Inc.);"[27,96-31,65:3,69s]"
29.12;;0x0;60;-1;0,0;0.09;2;1966,8 ;640x360;108.48;25.00;2712;728;G3 3500 (Dell Inc.);""
30.12;;0x0;60;-1;0,0;0.09;2;1966,8 ;640x360;108.48;25.00;2712;753;G3 3500 (Dell Inc.);""
31.12;;0x0;60;-1;0,0;0.09;2;1966,8 ;640x360;108.48;25.00;2712;778;G3 3500 (Dell Inc.);""
32.12;;0x0;60;-1;0,0;0.09;2;1966,8 ;640x360;108.48;25.00;2712;803;G3 3500 (Dell Inc.);""
33.12;;0x0;60;-1;0,0;0.09;2;1966,8 ;640x360;108.48;25.00;2712;828;G3 3500 (Dell Inc.);""
34.12;;0x0;60;-1;0,0;0.09;2;1966,8 ;640x360;108.48;25.00;2712;853;G3 3500 (Dell Inc.);""
35.12;;0x0;60;-1;0,0;0.09;2;1966,8 ;640x360;108.48;25.00;2712;878;G3 3500 (Dell Inc.);""
36.12;;0x0;60;-1;0,0;0.09;2;1966,8 ;640x360;108.48;25.00;2712;903;G3 3500 (Dell Inc.);""
36.84;;0x0;60;-1;0,3;0.09;2;1966,8 ;640x360;108.48;25.00;2712;921;G3 3500 (Dell Inc.);""
36.84;;0x0;60;-1;1,3;0.09;2;1966,8 ;640x360;108.48;25.00;2712;921;G3 3500 (Dell Inc.);""
36.84;;0x0;60;-1;2,3;0.09;2;1966,8 ;640x360;108.48;25.00;2712;921;G3 3500 (Dell Inc.);""
37.16;;0x0;60;-1;0,0;0.09;2;1966,8 ;640x360;108.48;25.00;2712;929;G3 3500 (Dell Inc.);"[36,84-39,83:2,99s]"
38.16;;0x0;60;-1;0,0;0.09;2;1966,8 ;640x360;108.48;25.00;2712;954;G3 3500 (Dell Inc.);""
39.16;;0x0;60;-1;0,0;0.09;2;1966,8 ;640x360;108.48;25.00;2712;979;G3 3500 (Dell Inc.);""
40.16;;0x0;60;-1;0,0;0.09;2;1966,8 ;640x360;108.48;25.00;2712;1004;G3 3500 (Dell Inc.);""
41.16;;0x0;60;-1;0,0;0.09;2;1966,8 ;640x360;108.48;25.00;2712;1029;G3 3500 (Dell Inc.);""
42.16;;0x0;60;-1;0,0;0.09;2;1966,8 ;640x360;108.48;25.00;2712;1054;G3 3500 (Dell Inc.);""
43.16;;0x0;60;-1;0,0;0.09;2;1966,8 ;640x360;108.48;25.00;2712;1079;G3 3500 (Dell Inc.);""
